pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,timestamp
51.41918378383025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
62.873511125513346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
52.37530425121378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
101.33869329148611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
54.892823920253846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
27.299479204179192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
36.347872511276336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
58.588596975172635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
45.45135325686877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
34.88675402397185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
73.66281960671176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
74.93248760722952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
68.89339085297138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
70.69661528184938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
79.88657813470238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
78.62427186029711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
72.62239523610471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
86.5669392547896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
91.35133698879196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
69.70388713282742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
91.77757914754143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
94.43388525403061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
83.51948915384509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
55.79420809538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
-9.022846732105094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
-17.95781911696377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
-21.423203201687883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
-42.691886968253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
-3.750601248727037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
23.133022044163788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0.6320255161494401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
31.772581678994904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
-145.5750682034793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
7.1931429960277455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
-12.722423414098557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
-39.14225590440408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
5.0136146164453095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
103.27111347605829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
79.83465581321929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
-59.29071594503458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
151.4748079076439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
-121.29570318824614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
58.96422195169674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
-94.47931205585547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
-65.80625985493188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
17.03842223691209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
23.65317799120188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
8.533449001267272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
-2.9564771624389152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
-29.363269233487557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
-21.012333292713457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
-29.25710167582576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
-16.163585266398478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
7.369840882707976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
-19.329876423871298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4.363178612522063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
6.492995794618679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
17.498379921624945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
6.103453904895858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
-21.675516865413776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
34.84040100534854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
-20.506155983799573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
-9.081228909956124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
33.874770784445715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
10.90712901895877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
22.132253880681503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
35.5863288981552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
-13.08494350311031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
29.815443405097128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
21.468027842573036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
-1.5054352692193902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
