pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,timestamp
167.1578475491208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
172.25713435365938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
149.87272990376655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
154.6623063941387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
155.16983561425695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
157.3997426178975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
144.85247515689863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
171.2287835678764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
170.45982930490493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
192.37697314063013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
154.15567109810664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
166.73681789995294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
176.38805115052247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
159.38743439606668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
157.10342397417594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
162.00531018339282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
161.9131194867698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
148.542460078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
147.38578725374728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
147.6822453343455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
152.92943455307483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
143.74441040981515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
158.05744153402333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
123.24391563480827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
146.66683543677598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
113.31184600906539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
105.1576233024489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
153.36541164441448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
162.76898494599206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
136.41190258819688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
110.16440042463286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
118.86426064077662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
134.75924706320842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
96.79312214540587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
-4.863779768056787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
55.050863237773456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
117.23462175091315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
85.35948926618133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
186.99595126159647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
173.67402408624704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
101.85654502122193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
58.78149878372972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
150.4155385637818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
84.41471847236217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
15.209919738435815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
130.79118680803757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
156.51981570202216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
121.08281977476756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
97.94436648200266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
121.76187354406329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
125.58055679232008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
102.34722530039102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
56.73720136390665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
82.31544090105051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
63.727672437096615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
74.53402274025595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
74.9466183684782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
53.26148699004838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
74.45591516817869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
62.90863168398013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
64.99936731402383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
47.06132121281138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
42.51800170724039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
41.53942224605922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
53.319469809621324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
43.79975132004293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
68.8368993718585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
40.197359498758175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
66.15556261479024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
34.91050908403426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
55.17745664105509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
31.336967325565098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
41.862701869431305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
33.788504469470126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
37.75147623368886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
51.833149107865566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
33.41770170237109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
58.656953001431816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
55.25193503414998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
41.545076124894905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
64.57922299351827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
40.88242624459943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
59.66635374264425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
55.304279255640864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108
57.428540859104785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
75.93919499996608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
