pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,timestamp
120.66597354558377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
145.0853841867459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
147.9475223447429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
141.0781691044844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
146.49321177380287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
136.29430083317618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
125.54423843126432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
121.10040454444724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
124.01161950486258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
132.79828061043776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
137.1025681573898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
139.2277820317105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
153.98080735435065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
157.14754293128695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
160.02029228980683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
158.63397789677794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
148.16749351918116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
157.53685438128798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
146.74217994656763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
161.3315930667298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
158.97383259315262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
146.47706453329673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
